process,pump_make,pump_model,pump_runtime_hrs,status
CVD,Busch,B500,29383.8,Failed
Diffusion,Busch,B1500,18823.8,Failed
CVD,Busch,B500,52539.6,Running
CVD,Edwards,E2000,25754.0,Failed
Diffusion,Edwards,E3000,7236.3,Failed
CVD,Edwards,E1000,5950.6,Running
CVD,Busch,B1500,8272.9,Failed
Etch,Edwards,E2000,28521.6,Running
Etch,Edwards,E3000,13579.2,Failed
Etch,Edwards,E2000,31249.7,Failed
Etch,Edwards,E1000,19316.2,Failed
CVD,Edwards,E1000,32177.5,Failed
Etch,Edwards,E1000,6836.2,Failed
Diffusion,Busch,B2500,23119.9,Failed
CVD,Busch,B1500,20177.8,Failed
Etch,Edwards,E2000,13805.5,Failed
CVD,Busch,B1500,6600.6,Running
Etch,Edwards,E1000,9589.2,Failed
Diffusion,Busch,B2500,10659.8,Failed
Etch,Busch,B2500,32769.2,Running
CVD,Busch,B500,34036.0,Failed
Etch,Busch,B2500,30595.2,Failed
Etch,Busch,B2500,45126.8,Running
CVD,Edwards,E2000,21397.2,Failed
Diffusion,Busch,B2500,46110.7,Failed
Etch,Busch,B1500,16737.9,Failed
CVD,Busch,B2500,47468.3,Failed
CVD,Busch,B2500,39441.5,Failed
Etch,Busch,B1500,12046.2,Failed
Etch,Busch,B1500,16569.3,Failed
Etch,Busch,B2500,19536.4,Failed
Diffusion,Edwards,E2000,29356.8,Running
CVD,Busch,B1500,23813.4,Failed
Etch,Edwards,E3000,7407.1,Failed
Diffusion,Edwards,E3000,43551.9,Running
Etch,Edwards,E3000,17176.7,Failed
Diffusion,Edwards,E3000,39653.6,Failed
CVD,Busch,B2500,22006.2,Running
Etch,Edwards,E1000,28554.9,Failed
CVD,Edwards,E3000,13493.8,Running
Etch,Busch,B1500,14443.3,Running
Diffusion,Busch,B2500,27526.8,Running
Diffusion,Edwards,E2000,59378.4,Failed
Etch,Busch,B1500,13364.1,Running
Diffusion,Busch,B2500,11420.0,Failed
CVD,Busch,B500,46488.1,Running
Etch,Edwards,E1000,16258.0,Failed
Etch,Edwards,E1000,28531.0,Failed
CVD,Edwards,E1000,11157.8,Failed
Diffusion,Edwards,E2000,20733.0,Failed
Etch,Edwards,E2000,16406.6,Failed
CVD,Edwards,E2000,27456.4,Failed
CVD,Edwards,E3000,604.2,Running
CVD,Busch,B1500,41091.0,Failed
Diffusion,Busch,B2500,30919.4,Failed
Etch,Edwards,E2000,27091.5,Failed
CVD,Edwards,E1000,10366.0,Failed
Etch,Edwards,E2000,19097.7,Failed
Etch,Edwards,E1000,5834.8,Running
Diffusion,Edwards,E2000,14404.1,Failed
Diffusion,Edwards,E2000,52304.9,Failed
Etch,Edwards,E3000,32924.1,Failed
Etch,Busch,B2500,48209.3,Failed
Etch,Busch,B1500,19492.6,Running
Etch,Edwards,E3000,4914.0,Failed
Diffusion,Busch,B1500,26377.8,Failed
Etch,Edwards,E1000,29579.6,Running
CVD,Edwards,E1000,28482.5,Failed
Etch,Busch,B1500,33121.1,Failed
CVD,Edwards,E3000,7032.6,Failed
Diffusion,Edwards,E1000,17175.1,Failed
CVD,Busch,B1500,14904.1,Failed
Etch,Busch,B1500,18667.5,Running
Diffusion,Edwards,E2000,2088.7,Running
Etch,Busch,B2500,31843.6,Running
Etch,Edwards,E1000,16957.4,Failed
Diffusion,Busch,B1500,25570.3,Failed
Etch,Edwards,E2000,37991.6,Failed
Etch,Busch,B500,46740.6,Failed
Etch,Busch,B2500,30246.1,Failed
CVD,Edwards,E1000,19952.1,Failed
Diffusion,Busch,B1500,16026.2,Running
Etch,Edwards,E1000,22589.8,Running
Etch,Edwards,E3000,17819.4,Failed
Diffusion,Edwards,E3000,43875.3,Running
CVD,Busch,B500,34783.8,Running
CVD,Edwards,E1000,41255.7,Running
CVD,Edwards,E1000,11073.5,Failed
CVD,Busch,B2500,35503.7,Running
CVD,Edwards,E1000,858.8,Failed
CVD,Edwards,E1000,22045.6,Failed
Etch,Busch,B500,12392.6,Failed
Diffusion,Edwards,E3000,19766.4,Running
Etch,Busch,B2500,27460.9,Running
Diffusion,Edwards,E2000,10443.6,Failed
Etch,Edwards,E1000,10098.9,Running
Etch,Busch,B1500,25850.7,Running
CVD,Edwards,E3000,2137.0,Running
Diffusion,Edwards,E3000,35802.9,Running
CVD,Busch,B1500,17578.3,Running
Etch,Edwards,E2000,4863.4,Running
CVD,Edwards,E1000,7280.8,Failed
Diffusion,Edwards,E2000,15208.2,Running
Etch,Edwards,E1000,10342.8,Failed
Etch,Edwards,E2000,13181.6,Failed
Etch,Busch,B2500,31966.3,Failed
Diffusion,Busch,B2500,31164.1,Failed
Diffusion,Edwards,E1000,16250.6,Failed
Etch,Busch,B1500,17968.5,Running
Etch,Busch,B1500,26379.2,Failed
Etch,Edwards,E3000,13039.1,Failed
Etch,Busch,B1500,43356.6,Failed
CVD,Busch,B2500,65153.8,Running
Diffusion,Edwards,E2000,44330.3,Failed
CVD,Busch,B1500,14083.0,Failed
CVD,Edwards,E1000,14199.9,Running
CVD,Busch,B2500,45582.2,Running
Etch,Busch,B2500,35814.7,Failed
Etch,Busch,B2500,27232.5,Failed
Etch,Busch,B2500,26721.7,Running
Diffusion,Edwards,E3000,23970.6,Running
Etch,Busch,B500,10225.5,Running
Diffusion,Busch,B500,2931.9,Failed
CVD,Edwards,E1000,16466.8,Failed
Diffusion,Busch,B2500,42259.2,Running
Etch,Edwards,E1000,8484.9,Failed
Diffusion,Busch,B1500,8660.8,Failed
Etch,Busch,B1500,11272.9,Failed
Diffusion,Edwards,E1000,18868.8,Failed
Diffusion,Edwards,E1000,17516.8,Failed
Diffusion,Busch,B1500,15109.1,Running
Etch,Edwards,E2000,20391.9,Failed
CVD,Busch,B1500,25744.6,Failed
CVD,Edwards,E1000,21050.2,Failed
CVD,Edwards,E1000,20658.4,Failed
CVD,Edwards,E1000,9626.0,Running
CVD,Busch,B500,37427.2,Running
Etch,Busch,B2500,14352.1,Running
Diffusion,Edwards,E1000,40469.7,Failed
Etch,Edwards,E1000,13528.0,Running
CVD,Busch,B2500,53878.4,Running
Etch,Busch,B2500,10131.1,Running
Etch,Edwards,E1000,13022.6,Running
Etch,Busch,B500,3242.1,Running
CVD,Busch,B500,46388.0,Failed
Etch,Busch,B2500,30258.0,Running
Diffusion,Busch,B2500,30951.4,Failed
CVD,Edwards,E1000,21166.8,Failed
CVD,Edwards,E1000,27406.3,Failed
Diffusion,Edwards,E1000,17357.0,Failed
Diffusion,Busch,B2500,35655.9,Running
CVD,Edwards,E2000,40091.8,Running
Etch,Busch,B1500,51360.0,Failed
Diffusion,Busch,B2500,20774.9,Running
Etch,Busch,B2500,45358.2,Running
Etch,Edwards,E3000,37323.5,Failed
CVD,Edwards,E1000,15730.4,Running
Diffusion,Edwards,E3000,27255.2,Failed
Diffusion,Edwards,E1000,32901.5,Failed
Diffusion,Busch,B2500,18538.3,Running
Etch,Busch,B2500,40752.1,Running
CVD,Busch,B2500,41846.1,Running
CVD,Busch,B500,19855.7,Running
Etch,Edwards,E1000,35001.9,Failed
CVD,Busch,B1500,30566.5,Failed
Diffusion,Edwards,E3000,39300.2,Running
Etch,Busch,B2500,29496.3,Running
Diffusion,Edwards,E2000,29472.7,Failed
Etch,Edwards,E1000,19472.1,Failed
Diffusion,Busch,B500,5628.9,Running
Etch,Busch,B500,3348.9,Running
CVD,Edwards,E3000,12192.0,Failed
CVD,Edwards,E1000,407.1,Failed
Diffusion,Edwards,E2000,3595.2,Running
Etch,Edwards,E1000,14452.3,Failed
CVD,Edwards,E3000,1630.1,Running
CVD,Edwards,E2000,13797.9,Failed
Diffusion,Edwards,E2000,1444.9,Failed
Etch,Edwards,E1000,26818.7,Failed
CVD,Edwards,E1000,21569.0,Failed
CVD,Busch,B500,23831.9,Running
Diffusion,Edwards,E3000,34550.1,Failed
CVD,Edwards,E1000,31068.5,Failed
Diffusion,Busch,B2500,32344.2,Failed
Diffusion,Edwards,E2000,35216.7,Failed
Etch,Busch,B500,4272.5,Failed
CVD,Busch,B500,30958.0,Running
Etch,Edwards,E3000,10475.1,Failed
Etch,Edwards,E1000,7176.9,Running
Etch,Busch,B2500,31718.9,Failed
Etch,Busch,B500,70.9,Running
Etch,Edwards,E1000,28978.2,Failed
Etch,Busch,B1500,16350.2,Failed
Etch,Edwards,E2000,30882.4,Failed
CVD,Busch,B500,19520.5,Failed
Etch,Edwards,E2000,38980.9,Failed
Etch,Edwards,E1000,5757.6,Running
Diffusion,Busch,B2500,35141.0,Failed
CVD,Edwards,E2000,8193.0,Running
CVD,Edwards,E2000,34159.5,Failed
Etch,Edwards,E2000,31701.5,Failed
Etch,Busch,B2500,35252.4,Failed
CVD,Edwards,E1000,12833.2,Failed
CVD,Busch,B1500,10620.3,Failed
CVD,Edwards,E3000,21093.5,Failed
CVD,Edwards,E1000,26752.2,Failed
Diffusion,Busch,B2500,43697.6,Failed
Etch,Edwards,E3000,7473.1,Failed
Diffusion,Busch,B1500,20477.1,Running
Etch,Edwards,E2000,25068.4,Failed
CVD,Busch,B500,44130.5,Running
Diffusion,Busch,B2500,56676.1,Failed
Diffusion,Edwards,E2000,11284.2,Running
CVD,Edwards,E3000,3774.2,Running
CVD,Edwards,E1000,17772.0,Failed
CVD,Busch,B2500,40853.6,Running
Etch,Busch,B1500,45010.3,Running
Etch,Edwards,E3000,4803.5,Failed
Diffusion,Edwards,E1000,38088.8,Failed
Etch,Busch,B2500,38279.1,Running
CVD,Edwards,E3000,38434.6,Failed
Etch,Busch,B500,9214.1,Failed
Diffusion,Busch,B1500,15233.4,Running
Etch,Busch,B1500,41856.4,Failed
Diffusion,Edwards,E3000,28861.6,Failed
CVD,Busch,B2500,53676.1,Running
Etch,Busch,B1500,44084.8,Failed
Diffusion,Edwards,E1000,40159.8,Failed
Etch,Edwards,E2000,38063.5,Running
Etch,Busch,B1500,17350.0,Failed
CVD,Busch,B2500,38783.7,Running
Diffusion,Busch,B1500,12551.2,Running
Etch,Edwards,E3000,1529.5,Running
CVD,Edwards,E1000,9297.1,Running
Etch,Edwards,E3000,22018.1,Failed
Etch,Edwards,E1000,12305.5,Failed
Etch,Busch,B500,26281.0,Failed
CVD,Edwards,E1000,2655.1,Running
Etch,Busch,B2500,12052.6,Failed
CVD,Edwards,E1000,5128.1,Failed
Etch,Busch,B1500,37427.2,Failed
CVD,Busch,B1500,21031.7,Failed
Etch,Edwards,E2000,15445.8,Failed
Etch,Edwards,E1000,42705.4,Failed
Diffusion,Busch,B2500,17194.9,Running
Etch,Edwards,E1000,19542.0,Failed
Etch,Busch,B1500,33159.4,Failed
Diffusion,Edwards,E3000,44173.1,Running
Diffusion,Edwards,E3000,37823.8,Running
CVD,Edwards,E1000,9939.8,Failed
Etch,Busch,B2500,34280.9,Failed
Etch,Edwards,E3000,5745.4,Failed
Etch,Edwards,E1000,12626.2,Running
CVD,Edwards,E1000,35434.6,Failed
Etch,Edwards,E1000,15520.5,Failed
Etch,Busch,B1500,19362.5,Running
Etch,Busch,B1500,18729.7,Running
CVD,Busch,B2500,31723.6,Running
CVD,Edwards,E2000,11513.3,Failed
Etch,Edwards,E3000,2550.9,Running
CVD,Edwards,E2000,17097.6,Running
Etch,Busch,B1500,15756.2,Failed
Etch,Edwards,E2000,13211.9,Failed
CVD,Edwards,E1000,31844.0,Failed
Etch,Busch,B2500,59915.2,Failed
CVD,Edwards,E1000,8847.0,Running
Etch,Edwards,E2000,19070.4,Failed
Etch,Edwards,E2000,34284.9,Failed
CVD,Edwards,E2000,27298.9,Failed
Etch,Edwards,E1000,32567.3,Failed
Etch,Busch,B1500,20454.1,Failed
Diffusion,Edwards,E2000,27476.1,Failed
Diffusion,Edwards,E3000,47736.6,Running
Etch,Edwards,E1000,19736.5,Failed
Etch,Edwards,E2000,25395.3,Running
Etch,Busch,B1500,31726.8,Failed
Diffusion,Edwards,E2000,12458.1,Failed
Etch,Busch,B2500,31153.2,Failed
Diffusion,Edwards,E3000,39554.0,Failed
CVD,Edwards,E1000,10290.9,Running
CVD,Edwards,E1000,951.0,Failed
Etch,Edwards,E1000,17735.2,Failed
CVD,Edwards,E2000,19537.0,Running
CVD,Busch,B2500,24858.7,Failed
CVD,Busch,B1500,42896.4,Failed
Diffusion,Busch,B1500,22395.6,Failed
Etch,Edwards,E3000,3864.9,Running
Etch,Busch,B1500,35335.6,Running
Etch,Edwards,E2000,13499.5,Failed
Etch,Edwards,E3000,10181.2,Failed
Diffusion,Busch,B1500,10529.4,Failed
CVD,Edwards,E2000,23950.3,Failed
Diffusion,Busch,B1500,41355.7,Failed
Diffusion,Edwards,E1000,10955.0,Running
Diffusion,Edwards,E2000,11312.7,Running
CVD,Busch,B2500,48841.8,Failed
Diffusion,Edwards,E2000,11627.7,Running
Diffusion,Edwards,E3000,63405.8,Running
Etch,Busch,B2500,15882.2,Failed
Etch,Edwards,E1000,11341.3,Failed
Diffusion,Busch,B2500,24479.0,Failed
Etch,Busch,B500,493.0,Running
Etch,Busch,B1500,27386.1,Running
Etch,Edwards,E2000,32293.8,Failed
Diffusion,Edwards,E2000,14609.4,Failed
CVD,Edwards,E1000,23267.7,Failed
Etch,Busch,B2500,13476.3,Failed
Etch,Edwards,E1000,9795.0,Failed
Etch,Busch,B1500,46567.8,Failed
Etch,Edwards,E2000,4046.3,Running
CVD,Edwards,E3000,19836.0,Failed
Etch,Busch,B1500,21578.7,Running
CVD,Edwards,E1000,6622.6,Failed
Etch,Edwards,E3000,54194.5,Failed
CVD,Busch,B2500,24866.6,Failed
CVD,Edwards,E1000,10662.4,Failed
Etch,Busch,B1500,33545.8,Running
Diffusion,Busch,B1500,33397.4,Running
CVD,Busch,B1500,22278.1,Failed
Diffusion,Busch,B1500,31124.0,Running
CVD,Busch,B500,44209.1,Failed
Diffusion,Edwards,E1000,22107.4,Failed
Etch,Busch,B1500,14166.3,Failed
Etch,Busch,B500,2044.9,Running
Diffusion,Edwards,E2000,14943.8,Running
Etch,Busch,B2500,14233.6,Running
Etch,Edwards,E1000,27796.1,Failed
CVD,Busch,B500,40875.0,Running
Etch,Busch,B500,5558.6,Failed
CVD,Busch,B1500,5331.8,Failed
Etch,Busch,B2500,42255.7,Failed
Etch,Edwards,E2000,19874.1,Failed
CVD,Busch,B2500,43930.0,Running
CVD,Busch,B2500,46159.6,Running
CVD,Edwards,E2000,10690.8,Failed
Diffusion,Edwards,E3000,14812.1,Running
Etch,Busch,B500,2618.6,Running
Etch,Busch,B1500,39024.0,Running
Etch,Edwards,E1000,22398.3,Failed
CVD,Busch,B1500,4900.5,Failed
Diffusion,Edwards,E3000,27413.5,Failed
Diffusion,Edwards,E1000,7368.8,Running
CVD,Edwards,E1000,17178.5,Failed
CVD,Edwards,E1000,12922.4,Failed
CVD,Edwards,E2000,37101.8,Failed
CVD,Busch,B2500,26706.4,Running
CVD,Edwards,E1000,11331.0,Running
Etch,Busch,B500,9242.1,Failed
CVD,Busch,B500,54394.6,Failed
Etch,Busch,B1500,39607.5,Running
Etch,Edwards,E1000,5871.8,Failed
Diffusion,Edwards,E3000,31757.8,Running
Diffusion,Edwards,E3000,50081.2,Failed
CVD,Busch,B500,7592.6,Running
Diffusion,Busch,B1500,15712.4,Failed
Diffusion,Edwards,E1000,25204.8,Running
CVD,Busch,B500,30934.4,Running
Etch,Edwards,E3000,28744.7,Failed
CVD,Busch,B2500,42071.0,Failed
CVD,Busch,B500,45612.5,Failed
CVD,Edwards,E3000,4099.4,Failed
Etch,Edwards,E2000,16595.8,Running
Etch,Busch,B1500,35192.3,Running
CVD,Edwards,E2000,6560.1,Running
Diffusion,Edwards,E2000,14424.8,Running
Etch,Busch,B2500,51655.5,Failed
Diffusion,Edwards,E2000,23347.6,Failed
Etch,Busch,B2500,40250.4,Failed
Etch,Edwards,E2000,32826.0,Failed
CVD,Busch,B2500,11940.5,Running
Etch,Busch,B1500,42183.1,Failed
Diffusion,Edwards,E3000,37229.9,Failed
Etch,Busch,B2500,19044.1,Running
Diffusion,Edwards,E3000,28898.3,Failed
Etch,Edwards,E1000,1394.6,Running
Diffusion,Busch,B500,32556.1,Running
CVD,Busch,B500,26886.1,Running
CVD,Edwards,E3000,11484.5,Failed
CVD,Busch,B1500,9346.8,Failed
Diffusion,Busch,B2500,23296.0,Running
Etch,Busch,B1500,11370.0,Running
Etch,Edwards,E2000,19621.6,Failed
CVD,Edwards,E1000,20175.0,Failed
Diffusion,Busch,B1500,8421.9,Failed
CVD,Busch,B1500,19078.4,Failed
Etch,Busch,B1500,44885.0,Failed
Diffusion,Busch,B2500,59061.7,Running
Etch,Edwards,E3000,17054.6,Failed
Diffusion,Busch,B1500,31138.2,Failed
Diffusion,Busch,B1500,8785.6,Running
CVD,Busch,B2500,8507.7,Running
Diffusion,Edwards,E2000,7064.2,Failed
Etch,Busch,B1500,12413.4,Running
CVD,Edwards,E3000,18312.5,Failed
CVD,Busch,B2500,37864.8,Running
Etch,Edwards,E3000,12498.2,Failed
Etch,Edwards,E1000,3762.1,Running
CVD,Busch,B1500,17031.2,Failed
Diffusion,Edwards,E2000,45778.4,Failed
Diffusion,Busch,B1500,16345.1,Failed
CVD,Edwards,E2000,30623.9,Running
Etch,Edwards,E1000,30918.5,Failed
Diffusion,Edwards,E2000,7475.0,Failed
Etch,Busch,B2500,27803.6,Running
CVD,Busch,B500,16736.7,Running
Diffusion,Edwards,E2000,25763.9,Failed
CVD,Edwards,E1000,21118.7,Failed
Diffusion,Busch,B1500,22185.7,Failed
Etch,Busch,B2500,29282.8,Failed
Diffusion,Edwards,E2000,33821.5,Running
CVD,Edwards,E3000,12787.4,Running
CVD,Busch,B2500,55273.5,Running
Etch,Busch,B2500,16736.5,Running
Etch,Edwards,E1000,24897.9,Running
Etch,Busch,B1500,26395.9,Failed
Etch,Edwards,E2000,27315.2,Failed
CVD,Edwards,E1000,10003.6,Failed
CVD,Busch,B1500,9369.4,Failed
Diffusion,Edwards,E3000,39389.0,Failed
Etch,Busch,B2500,38813.4,Failed
Etch,Busch,B1500,24341.0,Running
CVD,Busch,B2500,57214.9,Failed
Diffusion,Edwards,E1000,13325.6,Failed
Diffusion,Busch,B1500,6640.8,Running
Diffusion,Edwards,E3000,37999.5,Running
Etch,Edwards,E2000,10670.5,Failed
Etch,Busch,B1500,21069.8,Running
Diffusion,Busch,B2500,33936.7,Failed
Diffusion,Edwards,E3000,38637.6,Failed
Etch,Edwards,E3000,24428.6,Failed
Etch,Edwards,E1000,16295.0,Running
Diffusion,Busch,B2500,27450.5,Running
Diffusion,Edwards,E2000,8536.6,Failed
CVD,Busch,B1500,9050.7,Failed
CVD,Edwards,E3000,530.7,Failed
CVD,Busch,B500,16812.9,Running
Diffusion,Edwards,E3000,14259.1,Failed
Diffusion,Edwards,E3000,46683.1,Failed
Etch,Edwards,E1000,51712.2,Failed
Diffusion,Busch,B500,19613.7,Running
Etch,Edwards,E3000,9589.8,Failed
Etch,Edwards,E3000,10602.2,Failed
Diffusion,Busch,B2500,34748.3,Running
Etch,Edwards,E3000,44124.9,Failed
Diffusion,Edwards,E2000,53934.9,Failed
Etch,Busch,B2500,29170.2,Failed
Etch,Edwards,E3000,43723.2,Failed
CVD,Edwards,E1000,9819.6,Running
CVD,Busch,B500,25469.8,Running
Diffusion,Busch,B500,28166.4,Failed
Etch,Busch,B1500,9708.0,Failed
Diffusion,Busch,B1500,23064.8,Running
CVD,Busch,B500,22868.0,Running
CVD,Edwards,E1000,13913.7,Failed
CVD,Edwards,E1000,12446.9,Failed
CVD,Edwards,E3000,3902.2,Failed
CVD,Busch,B2500,19929.1,Failed
Etch,Busch,B500,11687.3,Failed
CVD,Edwards,E2000,30458.7,Running
Diffusion,Edwards,E1000,18285.1,Failed
CVD,Edwards,E1000,46307.9,Failed
Etch,Edwards,E2000,48743.2,Failed
Etch,Edwards,E1000,17621.6,Running
CVD,Busch,B1500,31364.2,Failed
Etch,Busch,B1500,14640.2,Running
Etch,Edwards,E2000,16658.3,Running
CVD,Edwards,E1000,6018.5,Failed
Etch,Edwards,E2000,35097.0,Failed
Etch,Edwards,E2000,26538.7,Failed
Diffusion,Busch,B2500,60160.5,Failed
Etch,Busch,B1500,18294.6,Failed
Diffusion,Edwards,E2000,12264.2,Running
Diffusion,Edwards,E1000,25490.7,Failed
Diffusion,Edwards,E1000,34057.3,Failed
Etch,Edwards,E2000,42185.9,Failed
Etch,Busch,B1500,25617.8,Running
Etch,Busch,B1500,14811.2,Failed
Etch,Busch,B1500,28596.2,Failed
Etch,Busch,B1500,17562.0,Failed
Etch,Busch,B1500,20561.0,Failed
Etch,Busch,B2500,4512.6,Running
CVD,Edwards,E1000,15146.9,Failed
Etch,Busch,B1500,7557.4,Running
Etch,Busch,B2500,26478.8,Failed
CVD,Busch,B500,16023.1,Running
CVD,Busch,B500,52116.3,Failed
Etch,Edwards,E3000,6082.5,Running
Etch,Edwards,E2000,14039.1,Failed
Diffusion,Edwards,E1000,27764.0,Failed
Etch,Edwards,E1000,42668.8,Failed
Etch,Edwards,E3000,12494.5,Running
Etch,Busch,B2500,30797.5,Failed
CVD,Edwards,E3000,23819.5,Failed
CVD,Edwards,E2000,6464.2,Running
Etch,Busch,B500,12599.5,Failed
Etch,Busch,B1500,12115.6,Running
CVD,Edwards,E2000,36044.1,Failed
CVD,Busch,B500,35923.1,Failed
Diffusion,Busch,B1500,5171.6,Running
CVD,Edwards,E3000,5842.4,Failed
Etch,Busch,B1500,33719.1,Failed
Diffusion,Busch,B500,10664.7,Failed
Etch,Edwards,E2000,30009.6,Failed
CVD,Edwards,E1000,4692.1,Failed
Diffusion,Edwards,E2000,28618.4,Failed
CVD,Busch,B2500,16223.2,Running
Etch,Busch,B2500,9278.2,Running
CVD,Busch,B2500,33008.6,Failed
Etch,Busch,B1500,26552.9,Failed
Diffusion,Edwards,E3000,42641.2,Running
CVD,Edwards,E1000,16134.6,Failed
CVD,Edwards,E3000,18141.7,Failed
Diffusion,Edwards,E2000,18627.2,Failed
CVD,Busch,B1500,38737.1,Failed
Diffusion,Busch,B1500,21042.8,Failed
Diffusion,Edwards,E2000,12526.3,Running
Etch,Edwards,E3000,19328.8,Failed
Diffusion,Edwards,E1000,10087.3,Failed
CVD,Busch,B1500,22229.4,Failed
Etch,Edwards,E1000,24264.7,Running
CVD,Edwards,E1000,4576.2,Running
Diffusion,Edwards,E2000,14099.1,Failed
Etch,Busch,B1500,12191.3,Failed
CVD,Busch,B1500,9206.9,Running
Etch,Busch,B1500,13402.1,Running
CVD,Busch,B500,46087.4,Failed
CVD,Edwards,E3000,7266.9,Running
CVD,Edwards,E1000,237.5,Running
Etch,Edwards,E1000,17210.5,Failed
Etch,Busch,B2500,20173.9,Running
Etch,Edwards,E3000,31779.1,Failed
Etch,Busch,B1500,18103.9,Failed
Etch,Edwards,E3000,17729.4,Running
Etch,Busch,B1500,20647.5,Running
Diffusion,Edwards,E2000,8676.7,Failed
Etch,Busch,B500,9630.6,Running
CVD,Busch,B500,62193.9,Failed
Etch,Busch,B2500,44669.7,Running
Etch,Busch,B2500,35653.5,Running
Diffusion,Edwards,E1000,23906.4,Failed
CVD,Busch,B500,20731.4,Failed
Diffusion,Edwards,E3000,30904.3,Running
Etch,Edwards,E2000,17986.8,Running
Diffusion,Edwards,E3000,26325.5,Failed
Etch,Edwards,E3000,10056.2,Running
Etch,Edwards,E2000,29933.7,Failed
Etch,Busch,B2500,48956.7,Failed
CVD,Busch,B2500,53443.4,Running
Diffusion,Edwards,E3000,38804.5,Running
CVD,Busch,B2500,38416.5,Running
CVD,Edwards,E2000,9613.7,Failed
Etch,Busch,B1500,32351.9,Failed
CVD,Busch,B500,33895.6,Running
CVD,Edwards,E1000,223.1,Running
Etch,Edwards,E1000,3808.8,Failed
Etch,Edwards,E2000,40689.1,Failed
Diffusion,Edwards,E3000,32758.8,Running
CVD,Busch,B2500,45026.8,Running
Diffusion,Edwards,E2000,3746.3,Failed
CVD,Busch,B500,31182.6,Running
Etch,Busch,B2500,36233.1,Failed
CVD,Edwards,E3000,2648.5,Running
CVD,Busch,B2500,27880.7,Failed
CVD,Edwards,E1000,19999.3,Failed
Diffusion,Busch,B2500,44473.1,Running
CVD,Edwards,E2000,10774.0,Running
Diffusion,Busch,B500,16554.4,Running
CVD,Busch,B2500,32737.8,Failed
CVD,Busch,B500,52200.4,Failed
CVD,Edwards,E1000,2955.3,Running
Etch,Busch,B500,53893.7,Failed
CVD,Busch,B500,48560.0,Running
CVD,Edwards,E1000,5899.2,Running
Diffusion,Edwards,E2000,40551.9,Failed
CVD,Busch,B2500,53551.6,Running
CVD,Edwards,E1000,3735.1,Failed
Diffusion,Edwards,E2000,39195.2,Failed
Etch,Busch,B1500,22480.4,Running
Etch,Edwards,E2000,35101.6,Running
Etch,Busch,B2500,43913.3,Running
Diffusion,Busch,B2500,38357.5,Running
CVD,Edwards,E3000,6329.8,Failed
Etch,Busch,B500,10147.6,Failed
Etch,Busch,B2500,42994.1,Running
CVD,Edwards,E2000,17170.0,Running
Etch,Edwards,E1000,18037.4,Running
Etch,Busch,B2500,34100.6,Failed
Etch,Busch,B2500,22883.9,Failed
Diffusion,Edwards,E1000,29922.7,Running
CVD,Busch,B1500,16634.4,Failed
Diffusion,Edwards,E2000,31222.3,Failed
Etch,Busch,B1500,12547.3,Failed
Etch,Busch,B1500,11944.8,Running
Etch,Edwards,E2000,9418.3,Failed
Etch,Busch,B1500,20875.8,Running
Etch,Busch,B2500,18973.8,Failed
CVD,Edwards,E3000,1646.9,Running
Etch,Busch,B1500,31287.0,Failed
CVD,Busch,B1500,8501.6,Failed
Etch,Edwards,E3000,12734.5,Running
Diffusion,Edwards,E3000,41780.2,Failed
CVD,Edwards,E1000,7682.9,Running
CVD,Busch,B500,39023.0,Failed
Diffusion,Edwards,E1000,6765.0,Failed
CVD,Busch,B2500,33920.1,Running
Etch,Busch,B1500,8854.6,Failed
CVD,Edwards,E1000,7447.0,Running
Etch,Busch,B1500,9659.5,Running
Diffusion,Busch,B2500,8840.7,Failed
Diffusion,Edwards,E1000,14504.0,Failed
CVD,Edwards,E2000,22000.5,Running
Etch,Edwards,E3000,3971.3,Running
Diffusion,Edwards,E3000,34612.3,Running
CVD,Edwards,E3000,12737.5,Running
CVD,Busch,B500,25154.8,Running
Diffusion,Busch,B2500,29119.6,Failed
Etch,Edwards,E3000,22248.3,Failed
Diffusion,Edwards,E2000,7073.8,Failed
Diffusion,Edwards,E2000,37129.5,Failed
Diffusion,Busch,B2500,11073.4,Failed
CVD,Edwards,E1000,21747.0,Failed
Diffusion,Busch,B1500,16525.8,Failed
Diffusion,Busch,B2500,40366.1,Failed
Diffusion,Edwards,E2000,25219.1,Failed
Etch,Busch,B1500,25194.0,Failed
CVD,Edwards,E1000,8126.0,Running
Etch,Busch,B2500,30113.7,Failed
Diffusion,Edwards,E1000,20899.3,Failed
Etch,Busch,B1500,35264.3,Failed
CVD,Edwards,E1000,10849.0,Failed
CVD,Edwards,E1000,5701.1,Failed
CVD,Busch,B500,19935.3,Failed
Diffusion,Edwards,E1000,13565.8,Running
Etch,Edwards,E1000,18284.4,Failed
Etch,Busch,B2500,29368.4,Running
Etch,Busch,B500,57820.8,Failed
Diffusion,Edwards,E3000,51543.6,Failed
Etch,Edwards,E2000,7128.2,Failed
Etch,Busch,B2500,41529.5,Running
Diffusion,Busch,B1500,8029.0,Failed
Etch,Busch,B1500,17177.3,Running
CVD,Busch,B1500,7086.5,Running
Diffusion,Edwards,E2000,5302.1,Running
Etch,Busch,B500,25215.7,Failed
Diffusion,Busch,B2500,51268.0,Failed
Etch,Busch,B2500,17611.9,Failed
Etch,Edwards,E1000,29464.5,Failed
Etch,Busch,B1500,8722.4,Running
